TF	target	importance
ENSG00000171401	ENSG00000249621	0.029510436435083297
ENSG00000239528	ENSG00000204642	0.029506660613439983
ENSG00000135114	ENSG00000256569	0.02950244337446857
ENSG00000148950	ENSG00000128422	0.029498875522772847
ENSG00000229391	ENSG00000172824	0.029493318308040306
ENSG00000238142	ENSG00000286106	0.02948548541471933
ENSG00000137968	ENSG00000215030	0.029483500314042337
ENSG00000224597	ENSG00000272821	0.029483218787089253
ENSG00000250273	ENSG00000131203	0.02948150571371958
ENSG00000258064	ENSG00000263740	0.029477419924012253
ENSG00000130595	ENSG00000196562	0.029477259149311423
ENSG00000233429	ENSG00000261771	0.02947484579476115
ENSG00000204622	ENSG00000130592	0.02947450124701191
ENSG00000220793	ENSG00000102854	0.02946724068647746
ENSG00000167656	ENSG00000113924	0.029464814709575585
ENSG00000142973	ENSG00000272636	0.029448110133140883
ENSG00000105894	ENSG00000245648	0.02944365307898553
ENSG00000134321	ENSG00000073756	0.029443630314746897
ENSG00000254610	ENSG00000093072	0.029440609975401513
ENSG00000267645	ENSG00000172824	0.029437070019635837
ENSG00000140297	ENSG00000174564	0.029433095460342944
ENSG00000273541	ENSG00000234964	0.029425229299651395
ENSG00000189366	ENSG00000166869	0.029424557348544392
ENSG00000205609	ENSG00000170345	0.029415761333112283
ENSG00000091986	ENSG00000267056	0.029415399099215374
ENSG00000266402	ENSG00000093072	0.0294128799680898
ENSG00000252481	ENSG00000243753	0.029407051954087614
ENSG00000288634	ENSG00000261857	0.029406075085885455
ENSG00000171695	ENSG00000135773	0.02940533272301396
ENSG00000273623	ENSG00000112303	0.029401989312597923
ENSG00000189223	ENSG00000182326	0.029395164817430052
ENSG00000200795	ENSG00000174156	0.029391216808733956
ENSG00000078081	ENSG00000128422	0.029391193061542947
ENSG00000160200	ENSG00000054690	0.02938836702377827
ENSG00000232032	ENSG00000067646	0.029383367465515998
ENSG00000275757	ENSG00000170345	0.0293778952492322
ENSG00000163735	ENSG00000273047	0.029375131047206782
ENSG00000202000	ENSG00000149021	0.029370269084062674
ENSG00000277694	ENSG00000276289	0.029369258437084367
ENSG00000182326	ENSG00000189366	0.02936222421043176
ENSG00000256569	ENSG00000161544	0.029347872588447906
ENSG00000267340	ENSG00000272636	0.02934531184981489
ENSG00000165171	ENSG00000081041	0.029344609035083097
ENSG00000269900	ENSG00000182326	0.02933752065643846
ENSG00000254610	ENSG00000272821	0.02933543401669531
ENSG00000229415	ENSG00000235961	0.029325842465741186
ENSG00000273730	ENSG00000161281	0.02931788346889051
ENSG00000212283	ENSG00000234332	0.02930837665379871
ENSG00000244257	ENSG00000166869	0.029307918056442648
ENSG00000171903	ENSG00000186832	0.02930319237599004
ENSG00000196735	ENSG00000224060	0.02929915152610962
ENSG00000172478	ENSG00000161281	0.029290560929688816
ENSG00000272921	ENSG00000054690	0.0292886297431579
ENSG00000126549	ENSG00000215018	0.029285364326690617
ENSG00000258064	ENSG00000224389	0.029282010442818397
ENSG00000177994	ENSG00000233070	0.029281085130502444
ENSG00000286075	ENSG00000278233	0.029279614781431134
ENSG00000263740	ENSG00000205076	0.029278770530117727
ENSG00000288621	ENSG00000267645	0.029277799614070767
ENSG00000158406	ENSG00000087495	0.029275578758899187
ENSG00000263165	ENSG00000257017	0.029274321661509867
ENSG00000254610	ENSG00000176387	0.029267777556518767
ENSG00000269899	ENSG00000270872	0.029263857178170375
ENSG00000269900	ENSG00000198959	0.029260396876975403
ENSG00000267645	ENSG00000215908	0.02925818974173148
ENSG00000170458	ENSG00000267056	0.029256890584566486
ENSG00000136688	ENSG00000099725	0.029254707470163024
ENSG00000160201	ENSG00000227403	0.029252229966785517
ENSG00000115415	ENSG00000204792	0.029249506406012444
ENSG00000228078	ENSG00000131203	0.029248683086859614
ENSG00000187905	ENSG00000171476	0.029246910594072657
ENSG00000266402	ENSG00000163606	0.0292459918724872
ENSG00000275140	ENSG00000175197	0.02924285528887353
ENSG00000285133	ENSG00000126549	0.02924235731159007
ENSG00000196090	ENSG00000204792	0.029242224980063656
ENSG00000232032	ENSG00000161281	0.02922912171807498
ENSG00000140527	ENSG00000113924	0.02922610992088501
ENSG00000205413	ENSG00000288075	0.0292248511569187
ENSG00000175170	ENSG00000272821	0.02922145678809545
ENSG00000220793	ENSG00000142871	0.029219186694286456
ENSG00000256013	ENSG00000225932	0.029218960886606814
ENSG00000163531	ENSG00000093072	0.029217445438273926
ENSG00000137959	ENSG00000136449	0.02921695224904542
ENSG00000212994	ENSG00000233936	0.029214697444356726
ENSG00000165171	ENSG00000183844	0.029214651949905458
ENSG00000224114	ENSG00000237541	0.029213675383469997
ENSG00000162511	ENSG00000215908	0.029211343764405127
ENSG00000140297	ENSG00000156113	0.029206110595557177
ENSG00000159763	ENSG00000277235	0.029203965364864005
ENSG00000041982	ENSG00000163735	0.02920299277586697
ENSG00000178397	ENSG00000154479	0.029201674865985093
ENSG00000167656	ENSG00000110446	0.029196962806866678
ENSG00000166869	ENSG00000228695	0.02918730916167884
ENSG00000204622	ENSG00000137198	0.02918217760957064
ENSG00000140279	ENSG00000160200	0.029166606524720237
ENSG00000166869	ENSG00000159763	0.029162190059266953
ENSG00000089127	ENSG00000130513	0.02916028955717921
ENSG00000284613	ENSG00000243753	0.029158316746934823
ENSG00000142973	ENSG00000136235	0.029153810684616546
ENSG00000036448	ENSG00000171476	0.029153781213836005
ENSG00000165171	ENSG00000136352	0.029151991901073676
ENSG00000161281	ENSG00000196136	0.02914701793839376
ENSG00000255072	ENSG00000107201	0.029144781350385243
ENSG00000149927	ENSG00000129226	0.029143680311995823
ENSG00000169248	ENSG00000229807	0.029140929412958514
ENSG00000276528	ENSG00000267056	0.029139190446328622
ENSG00000204792	ENSG00000188681	0.029138262509167588
ENSG00000285283	ENSG00000254610	0.02913457612949583
ENSG00000260342	ENSG00000169474	0.029129184474867335
ENSG00000237541	ENSG00000233429	0.029120861365691204
ENSG00000113924	ENSG00000254610	0.02911281002848873
ENSG00000231535	ENSG00000242770	0.029101325374291317
ENSG00000128422	ENSG00000224049	0.029094039431283168
ENSG00000277578	ENSG00000036448	0.029078302198153008
ENSG00000178397	ENSG00000267368	0.029074634850367036
ENSG00000206341	ENSG00000204816	0.029066049813099622
ENSG00000163735	ENSG00000267368	0.029064080519723392
ENSG00000200087	ENSG00000278233	0.02906164774941908
ENSG00000272821	ENSG00000105894	0.02906152350988278
ENSG00000273623	ENSG00000196136	0.029060696419450718
ENSG00000165171	ENSG00000129226	0.029059056905792684
ENSG00000196562	ENSG00000136688	0.029056339572580664
ENSG00000133136	ENSG00000142871	0.02905550123890562
ENSG00000224114	ENSG00000214110	0.02905549500614977
ENSG00000160180	ENSG00000177409	0.029051951869051816
ENSG00000149021	ENSG00000277739	0.029048344229587058
ENSG00000265693	ENSG00000272821	0.029046437391245843
ENSG00000137801	ENSG00000134827	0.029044943210236672
ENSG00000106560	ENSG00000284627	0.029044920902738705
ENSG00000204252	ENSG00000225932	0.029043851069695686
ENSG00000239528	ENSG00000198959	0.02904213268697728
ENSG00000201695	ENSG00000170458	0.029039286092364103
ENSG00000276089	ENSG00000161544	0.029035162009663933
ENSG00000242770	ENSG00000157150	0.029031969394965287
ENSG00000233016	ENSG00000282851	0.02903055938689853
ENSG00000274276	ENSG00000100033	0.02902616296464974
ENSG00000170089	ENSG00000179698	0.02901954666588578
ENSG00000081041	ENSG00000270872	0.02901754835488236
ENSG00000140527	ENSG00000186832	0.029012910647183185
ENSG00000106560	ENSG00000196735	0.029012135900895415
ENSG00000184227	ENSG00000181104	0.029008686896186894
ENSG00000267125	ENSG00000171401	0.029008457255177315
ENSG00000267056	ENSG00000198959	0.029006563974765604
ENSG00000186832	ENSG00000255769	0.029005251420247454
ENSG00000117407	ENSG00000285628	0.02900500991461501
ENSG00000242640	ENSG00000259120	0.029000402630234283
ENSG00000182853	ENSG00000277196	0.028995331587547704
ENSG00000214110	ENSG00000136235	0.02899430833779394
ENSG00000279009	ENSG00000259132	0.028993265441114264
ENSG00000163216	ENSG00000205413	0.028991208111994102
ENSG00000272636	ENSG00000163331	0.028988855211478363
ENSG00000134531	ENSG00000129538	0.028984205486511094
ENSG00000170345	ENSG00000234964	0.028976609374761795
ENSG00000157601	ENSG00000275216	0.028974227255163708
ENSG00000276700	ENSG00000148950	0.028973889603619758
ENSG00000093072	ENSG00000227403	0.02897274787859763
ENSG00000275215	ENSG00000224597	0.028972035755107386
ENSG00000205609	ENSG00000237973	0.028969831107318426
ENSG00000179698	ENSG00000118849	0.028969600260065304
ENSG00000149591	ENSG00000188681	0.028965220607846943
ENSG00000253683	ENSG00000137434	0.028963866748412635
ENSG00000257542	ENSG00000214940	0.028963421368320117
ENSG00000187905	ENSG00000131002	0.02895037782813415
ENSG00000280320	ENSG00000136449	0.02894967919252085
ENSG00000121552	ENSG00000174564	0.02894765560799733
ENSG00000284797	ENSG00000277196	0.02894642492603989
ENSG00000200320	ENSG00000239528	0.028945955300705987
ENSG00000130487	ENSG00000089127	0.028943009581214492
ENSG00000145824	ENSG00000232032	0.028937427730151365
ENSG00000135773	ENSG00000232677	0.02892922801192674
ENSG00000187653	ENSG00000267645	0.028928000851541385
ENSG00000117407	ENSG00000170482	0.028919974043083965
ENSG00000204792	ENSG00000286009	0.0289150655880634
ENSG00000282851	ENSG00000288634	0.028907422100134108
ENSG00000273730	ENSG00000172824	0.02890250546053309
ENSG00000087495	ENSG00000255071	0.028901772030680187
ENSG00000261130	ENSG00000275993	0.028896394151150816
ENSG00000169469	ENSG00000263011	0.028894048421822673
ENSG00000203963	ENSG00000146722	0.028890348754572123
ENSG00000268565	ENSG00000206341	0.02888559748740113
ENSG00000232677	ENSG00000137673	0.028883759775667643
ENSG00000140297	ENSG00000133106	0.028880806722765905
ENSG00000237973	ENSG00000137198	0.028880014255182877
ENSG00000133136	ENSG00000129538	0.028879795429009637
ENSG00000258017	ENSG00000172824	0.028874810831976294
ENSG00000074410	ENSG00000142871	0.028873537919247436
ENSG00000198502	ENSG00000257017	0.028869890620137825
ENSG00000201695	ENSG00000183486	0.028862493013304128
ENSG00000215908	ENSG00000261857	0.028856196972951484
ENSG00000214940	ENSG00000237973	0.028856183754173103
ENSG00000268565	ENSG00000117643	0.028855298541020924
ENSG00000142959	ENSG00000254610	0.02885026939589734
ENSG00000171401	ENSG00000099860	0.028847490797347667
ENSG00000255769	ENSG00000130303	0.02883975708038035
ENSG00000259948	ENSG00000140297	0.02883319800911751
ENSG00000275882	ENSG00000224049	0.028831871998410533
ENSG00000110446	ENSG00000163735	0.028830470918303125
ENSG00000171903	ENSG00000145824	0.0288294427107807
ENSG00000143369	ENSG00000145736	0.02882722202738358
ENSG00000288623	ENSG00000231057	0.02882345293215954
ENSG00000160180	ENSG00000128422	0.028820919598253465
ENSG00000233429	ENSG00000205420	0.028820849693256028
ENSG00000228695	ENSG00000226644	0.028812602186550983
ENSG00000286106	ENSG00000081041	0.028806765525460003
ENSG00000197249	ENSG00000232032	0.028801088998028825
ENSG00000178934	ENSG00000135114	0.028797823700413804
ENSG00000284613	ENSG00000137628	0.028783785332720475
ENSG00000200693	ENSG00000214514	0.0287807830661993
ENSG00000157150	ENSG00000279399	0.028774611292276375
ENSG00000137801	ENSG00000137198	0.028773051667745284
ENSG00000273590	ENSG00000229807	0.028762230644168413
ENSG00000163531	ENSG00000277739	0.028752001925444397
ENSG00000260570	ENSG00000274276	0.028751905677707187
ENSG00000229391	ENSG00000274917	0.02874808266426295
ENSG00000261130	ENSG00000183844	0.028742257674079674
ENSG00000285565	ENSG00000272821	0.028740575906864033
ENSG00000171711	ENSG00000276528	0.028740199600530852
ENSG00000137462	ENSG00000259120	0.028739231844572253
ENSG00000149591	ENSG00000275993	0.02873789139055388
ENSG00000179344	ENSG00000197249	0.028737706897334975
ENSG00000169248	ENSG00000273590	0.028735634457036956
ENSG00000136449	ENSG00000143546	0.028733514759564264
ENSG00000089127	ENSG00000012223	0.028731013122857876
ENSG00000160200	ENSG00000272690	0.02872919013510338
ENSG00000232629	ENSG00000170482	0.028725601768427103
ENSG00000273541	ENSG00000154479	0.028717061443073347
ENSG00000228648	ENSG00000012223	0.02871125641549694
ENSG00000269981	ENSG00000213058	0.02871037651706958
ENSG00000196735	ENSG00000156113	0.028709075931643787
ENSG00000235119	ENSG00000170458	0.028708849857912232
ENSG00000267984	ENSG00000136235	0.028696374081380798
ENSG00000254609	ENSG00000189366	0.02869395262678529
ENSG00000256034	ENSG00000128422	0.028691471481709623
ENSG00000129538	ENSG00000171476	0.028686021028238563
ENSG00000187653	ENSG00000277150	0.02868411374959072
ENSG00000214182	ENSG00000130600	0.028683879572718674
ENSG00000137968	ENSG00000189223	0.0286818526100349
ENSG00000283378	ENSG00000175170	0.028679205688074985
ENSG00000277694	ENSG00000161798	0.028678008590641915
ENSG00000198502	ENSG00000064225	0.028667688613476246
ENSG00000136235	ENSG00000163531	0.028666768768856057
ENSG00000254835	ENSG00000234332	0.028665732710781797
ENSG00000272821	ENSG00000012223	0.02866489080259568
ENSG00000129538	ENSG00000204622	0.02866320092480428
ENSG00000285133	ENSG00000282851	0.028651309447819108
ENSG00000237973	ENSG00000205413	0.02864890645122136
ENSG00000165246	ENSG00000205413	0.02864562339609683
ENSG00000261771	ENSG00000169474	0.02863939428792162
ENSG00000143546	ENSG00000238142	0.028639020891344374
ENSG00000276089	ENSG00000130487	0.028627469176210035
ENSG00000105894	ENSG00000064225	0.028619434645288638
ENSG00000254835	ENSG00000206073	0.028618388740666717
ENSG00000171711	ENSG00000134321	0.028618135483377927
ENSG00000087495	ENSG00000041982	0.028614029891456443
ENSG00000232629	ENSG00000279009	0.028613559763614002
ENSG00000188505	ENSG00000196090	0.028610980704717362
ENSG00000256569	ENSG00000275882	0.028606843558931335
ENSG00000269032	ENSG00000112303	0.028602552443642033
ENSG00000136352	ENSG00000012817	0.0285978169360753
ENSG00000131203	ENSG00000275216	0.028593989101930038
ENSG00000149021	ENSG00000272172	0.02859289516199728
ENSG00000177994	ENSG00000137959	0.0285928704494973
ENSG00000275678	ENSG00000122861	0.028592402560385654
ENSG00000091513	ENSG00000174564	0.02858206185331121
ENSG00000205076	ENSG00000149021	0.028581732001596794
ENSG00000122861	ENSG00000241794	0.02857988780414725
ENSG00000284613	ENSG00000118849	0.02857778319073438
ENSG00000212238	ENSG00000174564	0.028571243233925903
ENSG00000227852	ENSG00000267645	0.028569337550116723
ENSG00000128422	ENSG00000214940	0.028568444126033897
ENSG00000198502	ENSG00000183844	0.028568305696875414
ENSG00000170089	ENSG00000272636	0.02856697939104095
ENSG00000198848	ENSG00000041982	0.028566207748117616
ENSG00000137968	ENSG00000174564	0.028554669327656074
ENSG00000255769	ENSG00000224389	0.02855285123978581
ENSG00000276077	ENSG00000130595	0.028551576410252587
ENSG00000203875	ENSG00000205584	0.02854992213851619
ENSG00000137968	ENSG00000167916	0.028549367482584156
ENSG00000272636	ENSG00000282851	0.02854804469305234
ENSG00000012817	ENSG00000257017	0.028547615024345118
ENSG00000224712	ENSG00000100033	0.028547143403718667
ENSG00000272710	ENSG00000213058	0.028539769608184353
ENSG00000204544	ENSG00000205413	0.028537472016899487
ENSG00000286106	ENSG00000227403	0.028534242977034708
ENSG00000228648	ENSG00000160200	0.028532805693675806
ENSG00000267056	ENSG00000130303	0.028530733109341386
ENSG00000131002	ENSG00000130487	0.02853027302481707
ENSG00000171401	ENSG00000189223	0.02852054098741169
ENSG00000174156	ENSG00000237541	0.028513167647548965
ENSG00000274276	ENSG00000205420	0.028504349899249413
ENSG00000200320	ENSG00000196136	0.028503587278063534
ENSG00000188505	ENSG00000285628	0.028499704572710192
ENSG00000273623	ENSG00000129538	0.02849929979105489
ENSG00000107201	ENSG00000214940	0.028497192439482073
ENSG00000136689	ENSG00000119922	0.028491636063814184
ENSG00000214514	ENSG00000111331	0.028488973522174527
ENSG00000157150	ENSG00000276289	0.028488903622840654
ENSG00000107201	ENSG00000143556	0.028484571168186333
ENSG00000255071	ENSG00000114115	0.02848377141434643
ENSG00000176387	ENSG00000189223	0.028477994848420285
ENSG00000258017	ENSG00000204642	0.028477018947963062
ENSG00000235961	ENSG00000140274	0.02847330375053401
ENSG00000163331	ENSG00000225932	0.028466388744933624
ENSG00000137628	ENSG00000273590	0.028465759901160532
ENSG00000135114	ENSG00000134326	0.028460459887836582
ENSG00000269900	ENSG00000140279	0.02845729137985195
ENSG00000273590	ENSG00000231057	0.028455779937232178
ENSG00000201098	ENSG00000263011	0.028446630763462637
ENSG00000175197	ENSG00000214940	0.02844500756779442
ENSG00000106560	ENSG00000130303	0.028441859454016238
ENSG00000214182	ENSG00000244067	0.028440707216063538
ENSG00000286078	ENSG00000196562	0.02843675299410245
ENSG00000228499	ENSG00000099860	0.028431351521040902
ENSG00000224677	ENSG00000136352	0.0284310379663437
ENSG00000272690	ENSG00000130487	0.02842735475967379
ENSG00000257542	ENSG00000106560	0.028425167688179927
ENSG00000099725	ENSG00000102854	0.028416996829934017
ENSG00000099860	ENSG00000136352	0.028415153791928435
ENSG00000214110	ENSG00000130303	0.028414783691077403
ENSG00000182853	ENSG00000196562	0.028410036798857632
ENSG00000189366	ENSG00000248126	0.028409281711105353
ENSG00000285133	ENSG00000170482	0.028405088522893338
ENSG00000276710	ENSG00000129226	0.02840474198141799
ENSG00000276700	ENSG00000100033	0.028398179566851468
ENSG00000158406	ENSG00000170458	0.028397564189872944
ENSG00000136235	ENSG00000133433	0.028394446392675503
ENSG00000175197	ENSG00000275895	0.028393672663523245
ENSG00000137434	ENSG00000276289	0.028392865980498453
ENSG00000146722	ENSG00000140527	0.02839233105814022
ENSG00000169469	ENSG00000130303	0.02838928224810983
ENSG00000212283	ENSG00000214940	0.028387049283090653
ENSG00000275215	ENSG00000091513	0.028386148825879833
ENSG00000064225	ENSG00000267314	0.028375875204571976
ENSG00000285565	ENSG00000163209	0.028373846068385316
ENSG00000235119	ENSG00000163331	0.028372133924146368
ENSG00000275757	ENSG00000254610	0.02836926009563416
ENSG00000198848	ENSG00000254852	0.028368194739666522
ENSG00000204642	ENSG00000258017	0.02835154782307603
ENSG00000232032	ENSG00000255769	0.02834745877870984
ENSG00000280064	ENSG00000178934	0.028346200738772274
ENSG00000281348	ENSG00000145736	0.028343694814168995
ENSG00000172478	ENSG00000171916	0.028343611178380874
ENSG00000227850	ENSG00000140279	0.02833996945896293
ENSG00000248399	ENSG00000228648	0.02833906010444477
ENSG00000253683	ENSG00000188505	0.028338244345432726
ENSG00000189223	ENSG00000272821	0.02833307281010157
ENSG00000213860	ENSG00000067646	0.028329322034872928
ENSG00000091137	ENSG00000269275	0.028329152529323484
ENSG00000272172	ENSG00000185885	0.028325853471263665
ENSG00000276345	ENSG00000162511	0.02831744772267057
ENSG00000275216	ENSG00000206341	0.028310774097402115
ENSG00000103187	ENSG00000224049	0.028309449467262736
ENSG00000130595	ENSG00000256034	0.02830878636962841
ENSG00000255071	ENSG00000175197	0.028307007523149165
ENSG00000226594	ENSG00000129538	0.028305087499972195
ENSG00000007171	ENSG00000131203	0.028304751236540915
ENSG00000198502	ENSG00000135114	0.028295099402517145
ENSG00000206073	ENSG00000140297	0.028288594137655925
ENSG00000276345	ENSG00000204622	0.028281922406238863
ENSG00000232032	ENSG00000113924	0.02828002718314429
ENSG00000188505	ENSG00000276077	0.028277855068448675
ENSG00000171476	ENSG00000099860	0.028273425730480382
ENSG00000161544	ENSG00000260537	0.028265668670467696
ENSG00000128422	ENSG00000129226	0.028263892698802275
ENSG00000203812	ENSG00000134326	0.028262636852079807
ENSG00000234332	ENSG00000215030	0.028255468228366262
ENSG00000257542	ENSG00000232629	0.028254774595131413
ENSG00000198692	ENSG00000272172	0.028249662134103043
ENSG00000074410	ENSG00000242640	0.028239953928680034
ENSG00000198959	ENSG00000078081	0.028236944006671774
ENSG00000107201	ENSG00000235961	0.028233377938819793
ENSG00000184500	ENSG00000111331	0.0282302824906358
ENSG00000272172	ENSG00000288634	0.02822206774579732
ENSG00000155070	ENSG00000064225	0.02822186632030668
ENSG00000247627	ENSG00000205076	0.028221742190252738
ENSG00000256034	ENSG00000149927	0.02820753332251958
ENSG00000112303	ENSG00000204792	0.028202006801408237
ENSG00000198692	ENSG00000135114	0.028200063129336754
ENSG00000285565	ENSG00000239528	0.028197444635032095
ENSG00000188681	ENSG00000272821	0.02819388091906836
ENSG00000112303	ENSG00000206073	0.028191285272438707
ENSG00000270789	ENSG00000269275	0.028189077232228722
ENSG00000129538	ENSG00000110446	0.028186130261548332
ENSG00000261052	ENSG00000106538	0.028181859739015973
ENSG00000183844	ENSG00000161798	0.02817490495101993
ENSG00000136689	ENSG00000149927	0.02815392968339289
ENSG00000224114	ENSG00000137801	0.028151328174867186
ENSG00000093072	ENSG00000244257	0.028147605817502225
ENSG00000281348	ENSG00000231057	0.028142516812877678
ENSG00000255464	ENSG00000131203	0.028133771731406118
ENSG00000113924	ENSG00000184500	0.02813317620813396
ENSG00000253404	ENSG00000149927	0.02813000221690742
ENSG00000204642	ENSG00000170089	0.02812932956603775
ENSG00000256569	ENSG00000149927	0.028124088292669547
ENSG00000100033	ENSG00000275395	0.02811521965557525
ENSG00000267645	ENSG00000140274	0.02811283023009636
ENSG00000227852	ENSG00000227403	0.028106434669197784
ENSG00000134321	ENSG00000268739	0.02810568752659365
ENSG00000285628	ENSG00000134321	0.028103894067113666
ENSG00000196735	ENSG00000205076	0.028102943594642205
ENSG00000164308	ENSG00000283773	0.02810206886884061
ENSG00000273590	ENSG00000081041	0.028097282308503273
ENSG00000267340	ENSG00000201695	0.028090654983085522
ENSG00000154479	ENSG00000187608	0.02809042691375118
ENSG00000258504	ENSG00000269275	0.0280875058561819
ENSG00000196090	ENSG00000130303	0.02808336877174736
ENSG00000200356	ENSG00000275895	0.028075614518842763
ENSG00000137673	ENSG00000232677	0.028074058107665008
ENSG00000260537	ENSG00000136688	0.028065445096428082
ENSG00000235449	ENSG00000140274	0.028065163268967686
ENSG00000143369	ENSG00000091986	0.028062458899873736
ENSG00000178934	ENSG00000276710	0.028061117913390634
ENSG00000184500	ENSG00000132256	0.028057336097334858
ENSG00000276089	ENSG00000255464	0.028056700111838917
ENSG00000285133	ENSG00000142959	0.02805575301242151
ENSG00000260342	ENSG00000134531	0.028054948123271556
ENSG00000280331	ENSG00000179698	0.028053979600061167
ENSG00000118849	ENSG00000130433	0.028053122608851535
ENSG00000232032	ENSG00000162511	0.02805230540649418
ENSG00000188505	ENSG00000204544	0.028043663497809256
ENSG00000273748	ENSG00000275757	0.028039596201229092
ENSG00000155070	ENSG00000131203	0.028032343904114868
ENSG00000134531	ENSG00000124875	0.02802894104154697
ENSG00000267056	ENSG00000224060	0.02802553119915093
ENSG00000170458	ENSG00000145736	0.02802060017858908
ENSG00000171916	ENSG00000198502	0.02801501132452583
ENSG00000142871	ENSG00000204616	0.028014653335373223
ENSG00000224049	ENSG00000205413	0.0280113604272675
ENSG00000163216	ENSG00000272172	0.028008254398409427
ENSG00000140279	ENSG00000229807	0.027996534043973478
ENSG00000181104	ENSG00000103187	0.027994740532484744
ENSG00000215018	ENSG00000183878	0.02799379857765362
ENSG00000144115	ENSG00000233016	0.0279913503560725
ENSG00000275215	ENSG00000204622	0.027982671055987104
ENSG00000238142	ENSG00000228695	0.0279808556816667
ENSG00000242640	ENSG00000129226	0.0279783699442765
ENSG00000226580	ENSG00000261130	0.027975461483278972
ENSG00000215018	ENSG00000255071	0.02797528628014171
ENSG00000160200	ENSG00000198692	0.027968145714289874
ENSG00000224060	ENSG00000144115	0.02796685772848504
ENSG00000277577	ENSG00000163735	0.02796101632403076
ENSG00000178934	ENSG00000272821	0.02795996493812717
ENSG00000169469	ENSG00000244067	0.027958568114369437
ENSG00000203875	ENSG00000170089	0.027952593240898892
ENSG00000133433	ENSG00000198959	0.027949023691161222
ENSG00000269032	ENSG00000272636	0.027939508096612983
ENSG00000229807	ENSG00000179698	0.02793594250895167
ENSG00000262413	ENSG00000163606	0.0279314310270809
ENSG00000225972	ENSG00000284479	0.027922992320515698
ENSG00000136449	ENSG00000161798	0.02791858834793505
ENSG00000225932	ENSG00000261130	0.02791796023187216
ENSG00000177994	ENSG00000124875	0.027910900342930933
ENSG00000187908	ENSG00000093072	0.02791088221624348
ENSG00000091986	ENSG00000200693	0.027910570416226646
ENSG00000267791	ENSG00000140279	0.02790347126046079
ENSG00000234332	ENSG00000137628	0.02790250188382573
ENSG00000128422	ENSG00000093072	0.02789516630307447
ENSG00000204792	ENSG00000231057	0.027889509916481425
ENSG00000067646	ENSG00000269981	0.02788891722534789
ENSG00000288634	ENSG00000189223	0.027884518700901063
ENSG00000277694	ENSG00000118849	0.027878494074318923
ENSG00000054690	ENSG00000124875	0.027873983551873
ENSG00000260537	ENSG00000205584	0.027867027798142974
ENSG00000145824	ENSG00000110195	0.027865830776017547
ENSG00000130487	ENSG00000132256	0.027862968071418238
ENSG00000036448	ENSG00000196562	0.027859215451230174
ENSG00000130595	ENSG00000248399	0.027853925604359182
ENSG00000248126	ENSG00000229391	0.02784528105754536
ENSG00000257542	ENSG00000149927	0.027840368573423428
ENSG00000275882	ENSG00000185885	0.02783296959068145
ENSG00000263165	ENSG00000136688	0.027831751112304653
ENSG00000169245	ENSG00000185745	0.027830173596501726
ENSG00000162511	ENSG00000188681	0.027827477596289684
ENSG00000130433	ENSG00000130513	0.027824756045460867
ENSG00000145736	ENSG00000188681	0.027816888602403018
ENSG00000224049	ENSG00000107201	0.027805960120270864
ENSG00000106538	ENSG00000256569	0.027802767614878633
ENSG00000170458	ENSG00000235961	0.027796208368488288
ENSG00000263740	ENSG00000278189	0.02779517095086464
ENSG00000258064	ENSG00000054690	0.027791150471236276
ENSG00000234332	ENSG00000276345	0.027788019906247234
ENSG00000137628	ENSG00000148950	0.0277876220705926
ENSG00000276185	ENSG00000125618	0.027786950862495698
ENSG00000121552	ENSG00000182853	0.02778391011316989
ENSG00000285133	ENSG00000255339	0.02778355251795131
ENSG00000256210	ENSG00000117407	0.027782321223727393
ENSG00000275121	ENSG00000188223	0.027777413603829564
ENSG00000280320	ENSG00000267645	0.02776668165896844
ENSG00000259948	ENSG00000273047	0.027765992282927178
ENSG00000133433	ENSG00000196090	0.027757972873973528
ENSG00000136235	ENSG00000263740	0.027755237633056082
ENSG00000224049	ENSG00000176728	0.02775047572400493
ENSG00000255498	ENSG00000206341	0.027747389692863805
ENSG00000136235	ENSG00000231057	0.027741092940057943
ENSG00000285794	ENSG00000267368	0.027738098154685226
ENSG00000288634	ENSG00000176387	0.027729672071846123
ENSG00000103187	ENSG00000185885	0.027726718639717735
ENSG00000200693	ENSG00000244257	0.027726269677829915
ENSG00000158406	ENSG00000215908	0.027723591983711698
ENSG00000175197	ENSG00000142871	0.027721849473148465
ENSG00000254681	ENSG00000273730	0.027718663900237653
ENSG00000171401	ENSG00000244067	0.027713579535124745
ENSG00000278189	ENSG00000125618	0.02771316860053086
ENSG00000134531	ENSG00000128422	0.02771264707401
ENSG00000089127	ENSG00000250090	0.027711804339638216
ENSG00000170458	ENSG00000160180	0.02770779267250028
ENSG00000269972	ENSG00000163606	0.02770758494964782
ENSG00000244257	ENSG00000233016	0.027705150420875443
ENSG00000257017	ENSG00000172478	0.027703723543351225
ENSG00000288621	ENSG00000179698	0.027700426241876755
ENSG00000196684	ENSG00000128422	0.027699185875713316
ENSG00000276965	ENSG00000170482	0.02769238100869467
ENSG00000187608	ENSG00000163216	0.027691756196730463
ENSG00000226644	ENSG00000232032	0.027689225809262995
ENSG00000170477	ENSG00000137801	0.027685977213632345
ENSG00000242770	ENSG00000204622	0.027672882943117084
ENSG00000267340	ENSG00000103187	0.02766810396633857
ENSG00000130595	ENSG00000111335	0.027666882652391544
